areaNo,time,condiCode,isDay,temp,humidity,humidInfo,rainRatio,snowRatio,uv,uvInfo
4413300000,2022-05-11 04:11,1003,0,15,61,현재 습도는 61%로 쾌적한 날씨입니다. 식물을 키우기 딱 좋아요!,,,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4413300000,2022-05-11 05:00,1003,0,13,65,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4413300000,2022-05-11 06:00,1003,1,13,65,,0,0,4,자외선 지수는 4로 보통 수준입니다. 식물들이 좋아하겠네요!
4413300000,2022-05-11 07:00,1003,1,15,60,,0,0,4,자외선 지수는 4로 보통 수준입니다. 식물들이 좋아하겠네요!
4413300000,2022-05-11 08:00,1003,1,15,59,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4413300000,2022-05-11 09:00,1003,1,17,53,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4413300000,2022-05-11 10:00,1000,1,19,45,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4413300000,2022-05-11 11:00,1000,1,21,42,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4413300000,2022-05-11 12:00,1003,1,21,42,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4413300000,2022-05-11 13:00,1003,1,21,44,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4413300000,2022-05-11 14:00,1000,1,21,44,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4413300000,2022-05-11 15:00,1000,1,20,46,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4413300000,2022-05-11 16:00,1000,1,21,47,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4413300000,2022-05-11 17:00,1000,1,20,46,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4413300000,2022-05-11 18:00,1000,1,18,54,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4413300000,2022-05-11 19:00,1000,1,16,59,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4413300000,2022-05-11 20:00,1000,0,15,59,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4413300000,2022-05-11 21:00,1000,0,14,61,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4413300000,2022-05-11 22:00,1000,0,14,63,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4413300000,2022-05-11 23:00,1000,0,14,64,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4413300000,2022-05-12 00:00,1000,0,14,68,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4413300000,2022-05-12 01:00,1000,0,13,73,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4413300000,2022-05-12 02:00,1000,0,13,76,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4413300000,2022-05-12 03:00,1000,0,13,77,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4413300000,2022-05-12 04:00,1000,0,13,77,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4413300000,2022-05-12 05:00,1003,0,13,76,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4413300000,2022-05-12 06:00,1000,1,13,74,,0,0,4,자외선 지수는 4로 보통 수준입니다. 식물들이 좋아하겠네요!
4413300000,2022-05-12 07:00,1000,1,15,68,,0,0,4,자외선 지수는 4로 보통 수준입니다. 식물들이 좋아하겠네요!
4413300000,2022-05-12 08:00,1000,1,16,60,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4413300000,2022-05-12 09:00,1000,1,18,54,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4413300000,2022-05-12 10:00,1000,1,20,50,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4413300000,2022-05-12 11:00,1000,1,22,46,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4413300000,2022-05-12 12:00,1000,1,23,43,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4413300000,2022-05-12 13:00,1000,1,25,41,,0,0,7,자외선 지수는 7로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4413300000,2022-05-12 14:00,1000,1,25,41,,0,0,7,자외선 지수는 7로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4413300000,2022-05-12 15:00,1000,1,25,42,,0,0,7,자외선 지수는 7로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4413300000,2022-05-12 16:00,1000,1,24,44,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4413300000,2022-05-12 17:00,1000,1,23,47,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4413300000,2022-05-12 18:00,1000,1,22,50,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4413300000,2022-05-12 19:00,1000,1,19,58,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4413300000,2022-05-12 20:00,1000,0,17,58,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4413300000,2022-05-12 21:00,1000,0,16,59,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4413300000,2022-05-12 22:00,1003,0,16,62,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4413300000,2022-05-12 23:00,1009,0,15,63,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4790000000,2022-05-11 04:11,1003,0,11,62,현재 습도는 62%로 쾌적한 날씨입니다. 식물을 키우기 딱 좋아요!,,,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4790000000,2022-05-11 05:00,1006,0,11,60,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4790000000,2022-05-11 06:00,1003,1,12,60,,0,0,4,자외선 지수는 4로 보통 수준입니다. 식물들이 좋아하겠네요!
4790000000,2022-05-11 07:00,1003,1,13,59,,0,0,4,자외선 지수는 4로 보통 수준입니다. 식물들이 좋아하겠네요!
4790000000,2022-05-11 08:00,1003,1,16,50,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4790000000,2022-05-11 09:00,1000,1,18,45,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4790000000,2022-05-11 10:00,1000,1,20,41,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4790000000,2022-05-11 11:00,1000,1,23,38,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4790000000,2022-05-11 12:00,1000,1,24,37,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4790000000,2022-05-11 13:00,1000,1,24,37,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4790000000,2022-05-11 14:00,1000,1,25,37,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4790000000,2022-05-11 15:00,1000,1,25,38,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4790000000,2022-05-11 16:00,1000,1,24,41,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4790000000,2022-05-11 17:00,1000,1,24,47,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4790000000,2022-05-11 18:00,1000,1,22,56,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4790000000,2022-05-11 19:00,1000,1,19,64,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4790000000,2022-05-11 20:00,1000,0,17,66,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4790000000,2022-05-11 21:00,1003,0,17,66,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4790000000,2022-05-11 22:00,1003,0,16,68,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4790000000,2022-05-11 23:00,1000,0,16,69,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4790000000,2022-05-12 00:00,1003,0,16,71,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4790000000,2022-05-12 01:00,1003,0,15,71,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4790000000,2022-05-12 02:00,1000,0,15,70,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4790000000,2022-05-12 03:00,1000,0,15,69,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4790000000,2022-05-12 04:00,1000,0,15,68,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4790000000,2022-05-12 05:00,1000,0,14,67,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4790000000,2022-05-12 06:00,1000,1,14,69,,0,0,4,자외선 지수는 4로 보통 수준입니다. 식물들이 좋아하겠네요!
4790000000,2022-05-12 07:00,1000,1,15,67,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4790000000,2022-05-12 08:00,1000,1,17,61,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4790000000,2022-05-12 09:00,1000,1,19,56,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4790000000,2022-05-12 10:00,1000,1,20,53,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4790000000,2022-05-12 11:00,1000,1,22,50,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4790000000,2022-05-12 12:00,1000,1,23,47,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4790000000,2022-05-12 13:00,1000,1,24,45,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4790000000,2022-05-12 14:00,1000,1,25,42,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4790000000,2022-05-12 15:00,1003,1,26,42,,0,0,7,자외선 지수는 7로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4790000000,2022-05-12 16:00,1003,1,25,43,,0,0,7,자외선 지수는 7로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4790000000,2022-05-12 17:00,1000,1,24,50,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4790000000,2022-05-12 18:00,1003,1,22,60,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4790000000,2022-05-12 19:00,1000,1,20,71,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4790000000,2022-05-12 20:00,1000,0,16,80,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4790000000,2022-05-12 21:00,1000,0,15,85,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4790000000,2022-05-12 22:00,1003,0,15,87,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4790000000,2022-05-12 23:00,1003,0,15,87,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4119000000,2022-05-11 04:11,1000,0,15,77,현재 습도는 77%로 매우 습한 날씨입니다. 습한 환경에 약한 식물을 잘 보살펴 주세요.,,,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4119000000,2022-05-11 05:00,1003,0,16,55,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4119000000,2022-05-11 06:00,1003,1,16,55,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4119000000,2022-05-11 07:00,1003,1,16,53,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4119000000,2022-05-11 08:00,1003,1,17,51,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4119000000,2022-05-11 09:00,1003,1,18,45,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4119000000,2022-05-11 10:00,1000,1,19,40,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4119000000,2022-05-11 11:00,1000,1,20,37,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4119000000,2022-05-11 12:00,1000,1,21,36,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4119000000,2022-05-11 13:00,1000,1,21,35,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4119000000,2022-05-11 14:00,1000,1,21,35,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4119000000,2022-05-11 15:00,1000,1,21,36,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4119000000,2022-05-11 16:00,1000,1,20,38,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4119000000,2022-05-11 17:00,1000,1,19,41,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4119000000,2022-05-11 18:00,1000,1,19,44,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4119000000,2022-05-11 19:00,1000,1,18,47,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4119000000,2022-05-11 20:00,1000,0,17,51,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4119000000,2022-05-11 21:00,1000,0,17,55,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4119000000,2022-05-11 22:00,1000,0,16,59,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4119000000,2022-05-11 23:00,1000,0,17,60,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4119000000,2022-05-12 00:00,1000,0,17,58,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4119000000,2022-05-12 01:00,1000,0,17,58,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4119000000,2022-05-12 02:00,1000,0,17,58,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4119000000,2022-05-12 03:00,1000,0,17,58,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4119000000,2022-05-12 04:00,1000,0,17,60,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4119000000,2022-05-12 05:00,1000,0,16,61,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4119000000,2022-05-12 06:00,1000,1,16,60,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4119000000,2022-05-12 07:00,1003,1,17,57,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4119000000,2022-05-12 08:00,1003,1,18,51,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4119000000,2022-05-12 09:00,1000,1,19,47,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4119000000,2022-05-12 10:00,1000,1,21,39,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4119000000,2022-05-12 11:00,1000,1,24,33,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4119000000,2022-05-12 12:00,1000,1,27,29,,0,0,7,자외선 지수는 7로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4119000000,2022-05-12 13:00,1000,1,28,26,,0,0,7,자외선 지수는 7로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4119000000,2022-05-12 14:00,1000,1,28,28,,0,0,7,자외선 지수는 7로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4119000000,2022-05-12 15:00,1000,1,26,29,,0,0,7,자외선 지수는 7로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4119000000,2022-05-12 16:00,1000,1,25,30,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4119000000,2022-05-12 17:00,1000,1,24,32,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4119000000,2022-05-12 18:00,1000,1,23,35,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4119000000,2022-05-12 19:00,1000,1,21,41,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4119000000,2022-05-12 20:00,1000,0,20,44,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4119000000,2022-05-12 21:00,1000,0,20,44,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4119000000,2022-05-12 22:00,1000,0,20,44,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4119000000,2022-05-12 23:00,1000,0,20,45,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4717000000,2022-05-11 04:11,1003,0,8,80,현재 습도는 80%로 매우 습한 날씨입니다. 습한 환경에 약한 식물을 잘 보살펴 주세요.,,,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4717000000,2022-05-11 05:00,1003,0,8,79,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4717000000,2022-05-11 06:00,1006,1,9,72,,0,0,2,자외선 지수는 2로 낮은 수준입니다. 식물들이 좋아하겠네요!
4717000000,2022-05-11 07:00,1003,1,11,68,,0,0,4,자외선 지수는 4로 보통 수준입니다. 식물들이 좋아하겠네요!
4717000000,2022-05-11 08:00,1000,1,13,60,,0,0,4,자외선 지수는 4로 보통 수준입니다. 식물들이 좋아하겠네요!
4717000000,2022-05-11 09:00,1000,1,18,46,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4717000000,2022-05-11 10:00,1000,1,21,39,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4717000000,2022-05-11 11:00,1000,1,23,35,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4717000000,2022-05-11 12:00,1000,1,25,33,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4717000000,2022-05-11 13:00,1000,1,25,33,,0,0,7,자외선 지수는 7로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4717000000,2022-05-11 14:00,1000,1,26,33,,0,0,7,자외선 지수는 7로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4717000000,2022-05-11 15:00,1000,1,26,35,,0,0,7,자외선 지수는 7로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4717000000,2022-05-11 16:00,1000,1,25,37,,0,0,7,자외선 지수는 7로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4717000000,2022-05-11 17:00,1000,1,24,43,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4717000000,2022-05-11 18:00,1000,1,23,52,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4717000000,2022-05-11 19:00,1000,1,19,59,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4717000000,2022-05-11 20:00,1000,0,17,64,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4717000000,2022-05-11 21:00,1003,0,16,68,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4717000000,2022-05-11 22:00,1000,0,15,71,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4717000000,2022-05-11 23:00,1000,0,14,71,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4717000000,2022-05-12 00:00,1000,0,14,73,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4717000000,2022-05-12 01:00,1000,0,14,74,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4717000000,2022-05-12 02:00,1000,0,14,75,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4717000000,2022-05-12 03:00,1000,0,14,75,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4717000000,2022-05-12 04:00,1000,0,14,76,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4717000000,2022-05-12 05:00,1000,0,14,76,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4717000000,2022-05-12 06:00,1000,1,14,77,,0,0,4,자외선 지수는 4로 보통 수준입니다. 식물들이 좋아하겠네요!
4717000000,2022-05-12 07:00,1000,1,16,71,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4717000000,2022-05-12 08:00,1000,1,17,64,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4717000000,2022-05-12 09:00,1000,1,20,55,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4717000000,2022-05-12 10:00,1000,1,22,49,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4717000000,2022-05-12 11:00,1000,1,23,44,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4717000000,2022-05-12 12:00,1000,1,24,40,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4717000000,2022-05-12 13:00,1000,1,25,40,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4717000000,2022-05-12 14:00,1000,1,25,40,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4717000000,2022-05-12 15:00,1003,1,25,43,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4717000000,2022-05-12 16:00,1003,1,24,46,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4717000000,2022-05-12 17:00,1000,1,23,52,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4717000000,2022-05-12 18:00,1000,1,22,62,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4717000000,2022-05-12 19:00,1000,1,19,73,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4717000000,2022-05-12 20:00,1000,0,15,80,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4717000000,2022-05-12 21:00,1000,0,13,85,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4717000000,2022-05-12 22:00,1000,0,13,88,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4717000000,2022-05-12 23:00,1003,0,13,88,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4477000000,2022-05-11 04:11,1003,0,15,64,현재 습도는 64%로 쾌적한 날씨입니다. 식물을 키우기 딱 좋아요!,,,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4477000000,2022-05-11 05:00,1003,0,15,56,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4477000000,2022-05-11 06:00,1003,1,15,56,,0,0,4,자외선 지수는 4로 보통 수준입니다. 식물들이 좋아하겠네요!
4477000000,2022-05-11 07:00,1003,1,15,56,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4477000000,2022-05-11 08:00,1000,1,16,52,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4477000000,2022-05-11 09:00,1000,1,17,48,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4477000000,2022-05-11 10:00,1000,1,19,45,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4477000000,2022-05-11 11:00,1000,1,20,43,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4477000000,2022-05-11 12:00,1000,1,21,44,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4477000000,2022-05-11 13:00,1000,1,22,46,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4477000000,2022-05-11 14:00,1000,1,21,50,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4477000000,2022-05-11 15:00,1000,1,20,52,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4477000000,2022-05-11 16:00,1000,1,20,55,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4477000000,2022-05-11 17:00,1000,1,20,57,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4477000000,2022-05-11 18:00,1000,1,19,62,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4477000000,2022-05-11 19:00,1000,1,18,65,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4477000000,2022-05-11 20:00,1000,0,17,65,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
